Date,Power_kW,temp_C,solarRad_W/m2,Holiday,Week Day,Hour,Power-1
2017-12-04 21:00:00,121.5334145,10.162499999999998,2.16025,1.0,0,21,167.437424
2017-12-04 22:00:00,122.270852,9.543333333333333,1.9760000000000002,1.0,0,22,121.5334145
2017-12-04 23:00:00,119.56276299999999,9.323333333333336,2.0684166666666663,1.0,0,23,122.270852
2017-12-05 00:00:00,121.6107635,8.951666666666666,1.7544166666666665,1.0,1,0,119.56276299999999
2017-12-05 01:00:00,113.7089295,8.541666666666666,1.9298333333333335,1.0,1,1,121.6107635
2017-12-05 02:00:00,113.6870795,7.9816666666666665,1.7059999999999997,1.0,1,2,113.7089295
2017-12-05 03:00:00,116.96305,7.113583333333334,1.5028333333333332,1.0,1,3,113.6870795
2017-12-05 04:00:00,114.40616299999999,6.6859166666666665,1.8376666666666666,1.0,1,4,116.96305
2017-12-05 05:00:00,116.44367549999998,6.118000000000001,1.7130833333333333,1.0,1,5,114.40616299999999
2017-12-05 06:00:00,113.71461049999999,5.828,1.7109166666666666,1.0,1,6,116.44367549999998
2017-12-05 07:00:00,158.3799435,5.628583333333332,7.524916666666666,1.0,1,7,113.71461049999999
2017-12-05 08:00:00,203.9042,5.9119166666666665,104.58999999999999,1.0,1,8,158.3799435
2017-12-05 09:00:00,230.372853,6.803249999999999,251.91666666666663,1.0,1,9,203.9042
2017-12-05 10:00:00,253.49168250000002,7.634999999999999,378.0,1.0,1,10,230.372853
2017-12-05 11:00:00,274.5415355,9.051666666666668,459.6583333333333,1.0,1,11,253.49168250000002
2017-12-05 12:00:00,267.3515745,10.420833333333334,488.0583333333334,1.0,1,12,274.5415355
2017-12-05 13:00:00,262.0713035,12.055833333333334,447.825,1.0,1,13,267.3515745
2017-12-05 14:00:00,271.781225,12.011666666666665,342.1583333333333,1.0,1,14,262.0713035
2017-12-05 15:00:00,272.0261635,12.4075,238.54166666666666,1.0,1,15,271.781225
2017-12-05 16:00:00,265.082015,12.295,89.9325,1.0,1,16,272.0261635
2017-12-05 17:00:00,255.3428145,11.8125,5.342333333333333,1.0,1,17,265.082015
2017-12-05 18:00:00,231.3082515,11.777499999999998,2.3703333333333334,1.0,1,18,255.3428145
2017-12-05 19:00:00,200.22640800000002,11.967500000000001,2.3008333333333333,1.0,1,19,231.3082515
2017-12-05 20:00:00,163.7620355,11.481666666666667,2.3517499999999996,1.0,1,20,200.22640800000002
2017-12-05 21:00:00,128.8321885,10.389166666666668,2.2916666666666665,1.0,1,21,163.7620355
2017-12-05 22:00:00,117.01133850000001,9.860833333333334,2.0355833333333337,1.0,1,22,128.8321885
2017-12-05 23:00:00,122.271726,9.239166666666668,1.9506666666666665,1.0,1,23,117.01133850000001
2017-12-06 00:00:00,116.46923999999999,8.364166666666668,1.8354166666666665,1.0,2,0,122.271726
2017-12-06 01:00:00,111.74679950000001,7.983333333333334,1.5858333333333332,1.0,2,1,116.46923999999999
2017-12-06 02:00:00,110.364787,7.579166666666668,1.890666666666667,1.0,2,2,111.74679950000001
2017-12-06 03:00:00,107.33834350000001,6.588416666666667,1.7244166666666667,1.0,2,3,110.364787
2017-12-06 04:00:00,106.9791295,5.963583333333333,1.615916666666667,1.0,2,4,107.33834350000001
2017-12-06 05:00:00,111.295597,5.401666666666667,1.5748333333333333,1.0,2,5,106.9791295
2017-12-06 06:00:00,113.30710800000001,5.054,1.5817499999999998,1.0,2,6,111.295597
2017-12-06 07:00:00,145.504831,4.874833333333334,11.252249999999998,1.0,2,7,113.30710800000001
2017-12-06 08:00:00,191.2589495,5.13825,129.895,1.0,2,8,145.504831
2017-12-06 09:00:00,231.21036349999997,5.90025,244.59166666666667,1.0,2,9,191.2589495
2017-12-06 10:00:00,278.570894,7.060083333333332,368.7166666666667,1.0,2,10,231.21036349999997
2017-12-06 11:00:00,284.758377,8.458333333333334,365.10833333333335,1.0,2,11,278.570894
2017-12-06 12:00:00,272.0973945,10.620833333333334,489.34999999999997,1.0,2,12,284.758377
2017-12-06 13:00:00,281.7284375,12.7725,463.1583333333333,1.0,2,13,272.0973945
2017-12-06 14:00:00,270.2191685,13.694999999999999,362.04999999999995,1.0,2,14,281.7284375
2017-12-06 15:00:00,292.2964085,12.367499999999998,131.28333333333333,1.0,2,15,270.2191685
2017-12-06 16:00:00,275.442848,12.710833333333333,100.87916666666668,1.0,2,16,292.2964085
2017-12-06 17:00:00,271.940293,11.575000000000001,5.1818333333333335,1.0,2,17,275.442848
2017-12-06 18:00:00,229.3509285,11.40333333333333,2.0839166666666666,1.0,2,18,271.940293
2017-12-06 19:00:00,201.530853,11.210833333333333,2.2016666666666667,1.0,2,19,229.3509285
2017-12-06 20:00:00,156.239299,10.834999999999999,2.1140833333333333,1.0,2,20,201.530853
